symbol,orderId,side,qty,orderPrice,orderType,execType,closedSize,cumEntryValue,avgEntryPrice,cumExitValue,avgExitPrice,closedPnl,fillCount,leverage,createdTime,updatedTime,tradeTime,cumPnL
BTCUSDT,b0b0b02e-4d81-405e-be7d-2d63726a5909,Sell,0.338,29282.00,Limit,Trade,0.338,9870.87704572,29203.78,9897.316,29282.00,24.13798877,1,10,1682886944055,1682886950223,2023-04-30 20:35:47.139000064,87888.54435582997
BTCUSDT,600687bf-a44d-4693-abd4-a068f0c326f7,Sell,2.000,29348.00,Limit,Trade,2.000,58407.55648349,29203.78,58696,29348.00,274.8256961,20,10,1682888801152,1682888817738,2023-04-30 21:06:49.444999936,88163.37005192997
BTCUSDT,40fefb96-1d66-478f-b383-dffbb936edf6,Sell,2.000,29334.30,Limit,Trade,2.000,58407.55648355,29203.78,58668.6,29334.30,247.42624385,5,10,1682888856159,1682888857505,2023-04-30 21:07:36.832000000,88410.79629577998
BTCUSDT,63020859-da4d-436a-9e98-d0578d3068ca,Sell,1.828,29334.30,Limit,Trade,1.828,53384.50662597,29203.78,53623.1004,29334.30,226.14758687,4,10,1682888857514,1682888857724,2023-04-30 21:07:37.619000064,88636.94388264998
BTCUSDT,924724ee-e16e-4090-9092-0f0dc481a553,Sell,2.000,29421.50,Limit,Trade,2.000,58407.55648357,29203.78,58843,29421.50,421.82275581,2,10,1682890690368,1682890698824,2023-04-30 21:38:14.596000000,89058.76663845999
BTCUSDT,724090c1-f792-46dc-b722-cd2012f6784d,Sell,0.230,29421.50,Limit,Trade,0.230,6716.86899555,29203.78,6766.945,29421.50,48.50961713,15,10,1682890698836,1682890778108,2023-04-30 21:38:58.472000000,89107.27625558998
BTCUSDT,4b692143-2444-47e7-a7e9-267561df0906,Sell,2.000,29364.50,Limit,Trade,2.000,58407.55648358,29203.78,58729,29364.50,307.82503579,2,10,1682897279445,1682897379548,2023-04-30 23:28:49.496499968,89415.10129137998
BTCUSDT,5e06ec36-9b29-404c-a22a-8858cb5c7bb7,Sell,0.053,29364.50,Limit,Trade,0.053,1547.80024681,29203.78,1556.3185,29364.50,8.15736346,1,10,1682897379564,1682897379608,2023-04-30 23:29:39.585999872,89423.25865483998
BTCUSDT,b765c6eb-8bfb-4888-a535-9674a232844d,Sell,0.286,29223.20,Limit,Trade,0.286,8352.28057715,29203.78,8357.8352,29223.20,2.89102425,1,10,1682899206540,1682899208138,2023-05-01 00:00:07.339000064,89426.14967908998
BTCUSDT,f19edc82-f397-44ad-93cc-da930c9cf413,Sell,2.000,29240.80,Limit,Trade,2.000,58407.55648355,29203.78,58481.6,29240.80,55.41624882,9,10,1682899270298,1682899276421,2023-05-01 00:01:13.359500032,89481.56592790998
BTCUSDT,7d88d75e-3be1-46cd-841f-0c82a3eabf31,Sell,0.699,29240.80,Limit,Trade,0.699,20413.44099098,29203.78,20439.3192,29240.80,17.42346581,6,10,1682899276432,1682899276442,2023-05-01 00:01:16.436999936,89498.98939371998
BTCUSDT,c5f87297-5266-4cbb-b26e-d8a0e62141e4,Sell,1.122,29285.90,Limit,Trade,1.122,32766.63918722,29203.78,32858.7798,29285.90,81.6897037,28,10,1682899824509,1682899848346,2023-05-01 00:10:36.427500032,89580.67909741998
BTCUSDT,34ae36fc-ce52-4a98-ad2e-169ddf3a8c7d,Sell,0.875,29256.00,Limit,Trade,0.875,25553.30596157,29203.78,25599,29256.00,37.54434283,1,10,1682900456540,1682900464626,2023-05-01 00:21:00.583000064,89618.22344024999
BTCUSDT,27c34ea7-7c45-4e82-950d-55e0f085a73d,Sell,2.000,29278.30,Limit,Trade,2.000,58407.5564836,29203.78,58556.6,29278.30,130.41474871,1,10,1682902570335,1682902576135,2023-05-01 00:56:13.235000064,89748.63818895999
BTCUSDT,192f0bef-2069-4955-9acb-e78e8543707e,Sell,0.176,29278.30,Limit,Trade,0.176,5139.86497055,29203.78,5152.9808,29278.30,11.47649789,1,10,1682902576145,1682902602764,2023-05-01 00:56:29.454500096,89760.11468684999
BTCUSDT,6fe9aeeb-a683-4aea-96ba-8ba017e425a7,Sell,0.593,29282.60,Limit,Trade,0.593,17317.84049738,29203.78,17364.5818,29282.60,41.21782202,2,10,1682902902664,1682902925335,2023-05-01 01:01:53.999500032,89801.33250887
BTCUSDT,67d7c2f9-e4b3-449a-9e92-b0d33ad16326,Sell,1.704,29239.90,Limit,Trade,0.308,8994.7636984,29203.78,9005.8892,29239.90,8.25690805,18,10,1682903550707,1682903601412,2023-05-01 01:12:56.059500032,89809.58941691999
BTCUSDT,5627b25f-1cfc-4a3e-b1ac-acd9420e2c36,Sell,1.396,29229.60,Limit,Trade,1.396,40768.47442552,29203.78,40804.5216,29229.60,23.04565437,13,10,1682903631715,1682903635099,2023-05-01 01:13:53.407000064,89832.63507128999
BTCUSDT,e96c502e-2c2b-4f56-b9cd-c004f5a71cf0,Sell,0.838,29202.90,Limit,Trade,0.838,24472.76616663,29203.78,24472.0302,29202.90,-8.5401566,1,10,1682904014679,1682904015515,2023-05-01 01:20:15.096999936,89824.09491469
BTCUSDT,5ab833e3-73e1-463f-8f75-4afce5c73eb2,Sell,0.308,28650.10,Limit,Trade,0.308,8955.31999939,29075.71,8824.2308,28650.10,-133.51099327,1,10,1682905804480,1682905823806,2023-05-01 01:50:14.143000064,89690.58392142
BTCUSDT,6f7c322b-4283-4627-9ed5-2fbd23ac3be1,Sell,0.356,28478.00,Limit,Trade,0.356,10350.95428501,29075.71,10138.9868,28480.30,-218.61830731,1,10,1682906104618,1682906104619,2023-05-01 01:55:04.618500096,89471.96561411
BTCUSDT,67b996f3-fa49-4521-9919-8a1e8590c72e,Sell,0.703,28422.70,Limit,Trade,0.703,20440.22714147,29075.71,19981.1581,28422.70,-464.59351012,3,10,1682906123807,1682906125249,2023-05-01 01:55:24.528000000,89007.37210399
BTCUSDT,dc7f51ca-9879-4892-adf4-495647bd4b2a,Sell,2.000,28474.40,Limit,Trade,2.000,58151.42856751,29075.71,56948.8,28474.40,-1218.34747382,1,10,1682906230383,1682906236163,2023-05-01 01:57:13.272999936,87789.02463017
BTCUSDT,28b662e0-f8db-4eaf-aa1b-6a5f5dd34a9a,Sell,0.449,28473.90,Limit,Trade,0.449,13054.9957134,29075.71,12784.9607,28474.30,-278.42219202,1,10,1682906236173,1682906236173,2023-05-01 01:57:16.172999936,87510.60243814999
BTCUSDT,0109a565-0953-492a-8692-1b0e3783d487,Sell,0.702,28418.90,Limit,Trade,0.702,20411.15142719,29075.71,19950.0678,28418.90,-466.60018409,1,10,1682906436834,1682906438428,2023-05-01 02:00:37.631000064,87044.00225405999
BTCUSDT,5180e8cd-2961-4a28-b02b-72af8e25eaf3,Sell,2.000,28440.10,Limit,Trade,1.367,39746.50142582,29075.71,38877.6167,28440.10,-879.62766043,16,10,1682906470306,1682906472129,2023-05-01 02:01:11.217499904,86164.37459363
BTCUSDT,356dc876-8c6b-4927-9bfc-f33e933d492f,Sell,0.769,28436.40,Limit,Trade,0.769,22359.22428412,29075.71,21867.5916,28436.40,-497.67601896,22,10,1682906473847,1682906481296,2023-05-01 02:01:17.571500032,85666.69857467
BTCUSDT,c6ad3551-00ae-4aaf-92bc-61d6512b3e53,Sell,2.000,28545.70,Limit,Trade,2.000,58151.42856754,29075.71,57091.4,28545.70,-1075.75032592,1,10,1682906743872,1682906755916,2023-05-01 02:05:49.894000128,84590.94824874999
BTCUSDT,1bb1c60d-5d76-425c-8f2d-090114ca79a7,Sell,2.000,28545.70,Limit,Trade,2.000,58151.42856754,29075.71,57098.4,28549.20,-1090.44785792,2,10,1682906755926,1682906755927,2023-05-01 02:05:55.926500096,83500.50039083
BTCUSDT,a42b97b2-783d-41ac-88e7-acb2a7cbdd3f,Sell,0.635,28545.70,Limit,Trade,0.635,18463.07857019,29075.71,18128.8055,28549.30,-346.15372026,3,10,1682906755936,1682906755936,2023-05-01 02:05:55.936000000,83154.34667057
BTCUSDT,a7f82552-2caf-4314-bbc2-b335ae938844,Sell,2.000,28551.10,Limit,Trade,2.000,58151.42856755,29075.71,57102.2,28551.10,-1064.95054195,1,10,1682906907890,1682906912825,2023-05-01 02:08:30.357499904,82089.39612861999
BTCUSDT,5f3a8c53-e66a-4338-9d7a-c8633a65705c,Sell,0.007,28550.10,Limit,Trade,0.007,203.52999998,29075.71,199.8647,28552.10,-3.7962756,1,10,1682906912835,1682906912835,2023-05-01 02:08:32.835000064,82085.59985301999
BTCUSDT,7d9b2273-74fb-4f9f-9e34-08dd1f48317c,Sell,1.138,28551.30,Limit,Trade,1.138,33088.16285494,29075.71,32491.3794,28551.30,-605.72926293,1,10,1682907051907,1682907063300,2023-05-01 02:10:57.603500032,81479.87059008998
BTCUSDT,ce71fb16-e60b-47f6-af29-d4b867c387ff,Sell,0.934,28620.10,Limit,Trade,0.934,27156.71714104,29075.71,26731.1734,28620.10,-432.88719201,1,10,1682907309926,1682907310268,2023-05-01 02:15:10.096999936,81046.98339807997
BTCUSDT,3331669a-5ff5-40d0-b5ee-ff5001f676fb,Sell,0.869,28622.00,Limit,Trade,0.869,25266.7957126,29075.71,24872.518,28622.00,-401.11014272,1,10,1682907615132,1682907623056,2023-05-01 02:20:19.094000128,80645.87325535997
BTCUSDT,3c27dc59-9f82-437c-8334-64b53ebe1a1b,Sell,1.738,28578.10,Limit,Trade,1.738,50533.59142521,29075.71,49668.7378,28578.10,-878.51695949,3,10,1682907961970,1682907963937,2023-05-01 02:26:02.953499904,79767.35629586996
BTCUSDT,0d9152d2-e192-4064-83f8-ccb13194a0c3,Sell,0.347,28560.00,Limit,Trade,0.347,10089.27285647,29075.71,9910.32,28560.00,-181.6806808,1,10,1682908206194,1682908211576,2023-05-01 02:30:08.884999936,79585.67561506997
BTCUSDT,1e43d250-1472-41de-89fc-967783b6d47f,Sell,0.577,28607.20,Limit,Trade,0.577,16776.68714173,29075.71,16506.3544,28607.20,-274.86917876,4,10,1682908518985,1682908520121,2023-05-01 02:35:19.552999936,79310.80643630997
BTCUSDT,6a4743a0-d54e-4ac0-9952-2d2663b458f5,Sell,1.166,28586.10,Limit,Trade,0.489,14218.02428479,29075.71,13978.6029,28586.10,-243.26574988,3,10,1682908856007,1682908890524,2023-05-01 02:41:13.265499904,79067.54068642997
BTCUSDT,0b2434af-1dd5-4848-8b2a-4030d8980817,Buy,2.000,28588.90,Limit,Trade,2.000,57065.07660625,28532.54,57177.8,28588.90,-119.25083247,2,10,1682924566773,1682924587162,2023-05-01 07:02:56.967500032,78948.28985395997
BTCUSDT,4465209d-7a1a-4b7d-a6b8-3ebeb2efefe0,Buy,2.000,28588.90,Limit,Trade,2.000,57065.07660625,28532.54,57177.722,28588.86,-140.90036525,3,10,1682924587173,1682924587173,2023-05-01 07:03:07.172999936,78807.38948870997
BTCUSDT,461cba8c-1cb5-408d-9f39-66ca3f92393f,Buy,0.515,28588.90,Limit,Trade,0.515,14694.2572261,28532.54,14721.174,28584.80,-34.19159328,3,10,1682924587186,1682924587186,2023-05-01 07:03:07.185999872,78773.19789542997
BTCUSDT,ccd19a26-852a-4ea5-895a-3851de47babe,Buy,2.000,28644.70,Limit,Trade,2.000,57094.35047573,28547.18,57289.4,28644.70,-201.18963632,1,10,1682927570933,1682927576535,2023-05-01 07:52:53.734000128,78572.00825910996
BTCUSDT,50b9846d-4f74-4259-af54-61ae5ca4ce56,Buy,0.049,28644.70,Limit,Trade,0.049,1398.81158665,28547.18,1403.5903,28644.70,-4.92914609,1,10,1682927576547,1682927577912,2023-05-01 07:52:57.229499904,78567.07911301997
BTCUSDT,5e2ca562-398e-4d8f-9197-19448f038a28,Buy,2.000,28554.60,Limit,Trade,2.000,57100.89355449,28550.45,57109.2,28554.60,-11.54310151,8,10,1682944172591,1682944179736,2023-05-01 12:29:36.163500032,78555.53601150996
BTCUSDT,c9b1b0c5-3c63-4c0e-afdb-58c4385fc02c,Buy,0.088,28554.60,Limit,Trade,0.088,2512.43931639,28550.45,2512.8048,28554.60,-0.50789647,1,10,1682944179746,1682944204888,2023-05-01 12:29:52.316999936,78555.02811503997
BTCUSDT,c2f1e141-03e3-48b9-81ae-d321f0ad6c9c,Buy,2.000,28549.40,Limit,Trade,2.000,57106.96740478,28553.48,57098.8,28549.40,5.01602693,2,10,1682946910419,1682946970959,2023-05-01 13:15:40.688999936,78560.04414196996
BTCUSDT,e0bec011-8ab3-4c68-90ad-49547b8c806c,Buy,0.043,28549.40,Limit,Trade,0.043,1227.7997992,28553.48,1227.6242,28549.40,0.10784458,1,10,1682946970979,1682946970996,2023-05-01 13:16:10.987500032,78560.15198654996
BTCUSDT,e13f9675-c4b1-4501-9be8-dab4ac3427b1,Buy,1.602,28191.30,Limit,Trade,1.602,45690.89750249,28521.16,45161.0208,28190.40,510.29387663,2,10,1682954720967,1682954720967,2023-05-01 15:25:20.967000064,79070.44586317996
BTCUSDT,b98b5c08-ba6c-4e21-a7c1-1a4fa5b95329,Buy,2.000,28149.90,Limit,Trade,2.000,57042.3189794,28521.16,56299.8,28149.90,739.49733103,2,10,1682954770323,1682954772788,2023-05-01 15:26:11.555500032,79809.94319420996
BTCUSDT,e45b9007-2a22-4f40-9812-62b86a38321e,Buy,0.932,28149.90,Limit,Trade,0.932,26581.72064436,28521.16,26233.936,28148.00,336.40769603,8,10,1682954772805,1682954772805,2023-05-01 15:26:12.804999936,80146.35089023996
BTCUSDT,ba8cae0a-3c41-4ede-b32a-72453cabe1f6,Buy,2.000,27839.90,Limit,Trade,2.000,56881.10549168,28440.55,55679.8,27839.90,1197.45401018,2,10,1682968816463,1682968821924,2023-05-01 19:20:19.193499904,81343.80490041996
BTCUSDT,721b244b-2e38-4880-b750-74883e1e3121,Buy,0.912,27842.90,Limit,Trade,0.912,25937.78410418,28440.55,25385.4809,27834.96,540.9005361,6,10,1682968821958,1682968821958,2023-05-01 19:20:21.958000128,81884.70543651996
BTCUSDT,413f248e-658f-4680-92da-c6f83fea2496,Buy,2.000,28072.00,Limit,Trade,2.000,56618.81225474,28309.41,56144,28072.00,476.48408784,1,10,1682992050318,1682992058472,2023-05-02 01:47:34.395000064,82361.18952435996
BTCUSDT,8054f939-bd24-4f69-899f-6ecda56a77c7,Buy,0.155,28072.00,Limit,Trade,0.155,4387.95794974,28309.41,4351.16,28072.00,36.92751682,1,10,1682992058481,1682992072285,2023-05-02 01:47:45.383000064,82398.11704117995
BTCUSDT,d1e00139-90d1-455a-9df7-f0af170749ad,Buy,0.610,28049.70,Limit,Trade,0.610,17227.48678643,28241.78,17110.317,28049.70,118.19072428,1,10,1683019027329,1683019030465,2023-05-02 09:17:08.896999936,82516.30776545995
BTCUSDT,e0679058-7df5-463f-bdeb-90a0996aec8b,Buy,0.545,28047.80,Limit,Trade,0.545,15391.77098131,28241.78,15286.051,28047.80,100.82345203,2,10,1683030882778,1683030882778,2023-05-02 12:34:42.777999872,82617.13121748995
BTCUSDT,889962a6-7dcd-4f21-a2c4-5761b1371e73,Buy,2.000,28502.30,Limit,Trade,2.000,56401.90640675,28200.95,57004.6,28502.30,-600.95520701,2,10,1683037804689,1683037811517,2023-05-02 14:30:08.103000064,82016.17601047995
BTCUSDT,392917ce-df9d-48cf-b411-2a6a545bf49d,Buy,0.108,28502.30,Limit,Trade,0.108,3045.70294596,28200.95,3078.108,28501.00,-33.4808594,1,10,1683037811549,1683037811549,2023-05-02 14:30:11.548999936,81982.69515107994
BTCUSDT,cdb474de-ff4f-4c3e-92e5-240fe09a67ef,Buy,2.000,28451.90,Limit,Trade,2.000,56401.90640676,28200.95,56903.8,28451.90,-500.15319099,1,10,1683038119079,1683038119307,2023-05-02 14:35:19.192999936,81482.54196008995
BTCUSDT,0d0be656-6fc7-474a-8ad8-ead86fead40e,Buy,1.273,28451.90,Limit,Trade,1.273,35899.81342789,28200.95,36218.3776,28451.20,-331.21937173,2,10,1683038119317,1683038119318,2023-05-02 14:35:19.317499904,81151.32258835995
BTCUSDT,8a7f3bbf-8a52-4f2d-ae1d-9de8c233e436,Buy,2.000,28499.90,Limit,Trade,2.000,56401.90640676,28200.95,56999.8,28499.90,-596.15511099,1,10,1683038230371,1683038230569,2023-05-02 14:37:10.470000128,80555.16747736995
BTCUSDT,0c2740a5-3215-43c2-a8d2-fa73ed3f8ce0,Buy,0.325,28499.90,Limit,Trade,0.325,9165.30979109,28200.95,9260.225,28493.00,-98.15154618,1,10,1683038230608,1683038230608,2023-05-02 14:37:10.608000000,80457.01593118995
BTCUSDT,66326d6e-c843-4f4a-8bc3-1e2ef37626c6,Buy,0.928,28564.00,Limit,Trade,0.928,26170.48457272,28200.95,26507.392,28564.00,-336.10196119,3,10,1683038438110,1683038440087,2023-05-02 14:40:39.098500096,80120.91396999995
BTCUSDT,98cdc19d-3fde-45f8-adaa-bdf9780b4433,Buy,0.537,28466.60,Limit,Trade,0.537,15143.9118702,28200.95,15286.4568,28466.40,-147.88664108,4,10,1683038770327,1683038770328,2023-05-02 14:46:10.327500032,79973.02732891995
BTCUSDT,6bfb44d0-32f7-4631-a34b-25802f0e0dc3,Buy,2.000,28466.60,Limit,Trade,2.000,56401.90640673,28200.95,56932.8,28466.40,-550.78823498,6,10,1683038770303,1683038770303,2023-05-02 14:46:10.303000064,79422.23909393995
BTCUSDT,887dc485-6632-4e93-a404-8540470b9049,Buy,1.843,28371.90,Limit,Trade,1.843,51974.35675383,28200.95,52289.4117,28371.90,-313.44821673,1,10,1683039313158,1683039313462,2023-05-02 14:55:13.310000128,79108.79087720995
BTCUSDT,f9f339f1-90e5-4063-82e8-20f53159b918,Buy,2.000,28506.70,Limit,Trade,2.000,56401.90640676,28200.95,57013.4,28506.70,-609.75538301,1,10,1683041282220,1683041284951,2023-05-02 15:28:03.585499904,78499.03549419995
BTCUSDT,b69e53eb-647b-47e5-a363-a85d1d7369f7,Buy,0.397,28506.70,Limit,Trade,0.397,11195.77842173,28200.95,11316.9614,28506.20,-125.13838489,2,10,1683041284961,1683041284962,2023-05-02 15:28:04.961499904,78373.89710930995
BTCUSDT,01629c42-6e3d-4c78-a306-cde6f21988a4,Buy,2.000,28427.50,Limit,Trade,2.000,56401.90640675,28200.95,56855,28427.50,-451.35221497,7,10,1683041545234,1683041564871,2023-05-02 15:32:35.052499968,77922.54489433995
BTCUSDT,c0973718-8dd7-4ecf-9382-a4837d3b6ba5,Buy,0.160,28427.50,Limit,Trade,0.160,4512.15251253,28200.95,4548.336,28427.10,-37.77254359,2,10,1683041564884,1683041564884,2023-05-02 15:32:44.884000000,77884.77235074995
BTCUSDT,bc3e273f-c548-4294-b11a-1997c408ff57,Buy,0.508,28414.50,Limit,Trade,0.508,14326.08422731,28200.95,14434.566,28414.50,-108.03933052,2,10,1683041714248,1683041715129,2023-05-02 15:35:14.688499968,77776.73302022995
BTCUSDT,41dc1248-c266-4d68-8788-5a250851277a,Buy,0.762,28565.90,Limit,Trade,0.762,21489.12634098,28200.95,21767.2158,28565.90,-277.42810313,1,10,1683042004784,1683042012653,2023-05-02 15:40:08.718500096,77499.30491709994
BTCUSDT,8b66feea-df3a-4625-8522-cc397443ba4c,Buy,2.000,28686.70,Limit,Trade,2.000,56401.90640677,28200.95,57373.4,28686.70,-969.76258302,1,10,1683042370323,1683042376975,2023-05-02 15:46:13.648999936,76529.54233407995
BTCUSDT,5f5fd726-24a7-4d41-ab2d-cd7876eff1bd,Buy,0.123,28686.70,Limit,Trade,0.123,3468.71724401,28200.95,3527.7753,28681.10,-60.29213969,1,10,1683042376998,1683042376999,2023-05-02 15:46:16.998500096,76469.25019438994
BTCUSDT,617d26a2-92bc-42a8-926b-10eb63a18099,Buy,0.311,28592.40,Limit,Trade,0.311,8770.4964462,28200.95,8892.2364,28592.40,-121.47019506,13,10,1683042605231,1683042615192,2023-05-02 15:50:10.211500032,76347.77999932994
BTCUSDT,eb4f8af5-9133-4d8b-a12c-cba83c708eb7,Buy,0.690,28592.40,Limit,Trade,0.690,19458.65771033,28200.95,19728.756,28592.40,-269.49978981,1,10,1683042615201,1683042619918,2023-05-02 15:50:17.559500032,76078.28020951994
BTCUSDT,7b874382-186e-4d44-9fd4-8cafa0f3af17,Buy,1.941,28548.50,Limit,Trade,1.941,54738.05016778,28200.95,55412.6385,28548.50,-672.9030219,1,10,1683042871297,1683042872258,2023-05-02 15:54:31.777499904,75405.37718761995
BTCUSDT,4a00558c-88cd-436d-9c14-addb5b2dacdd,Buy,1.933,28493.80,Limit,Trade,1.933,54512.44254215,28200.95,55078.5154,28493.80,-561.70649572,1,10,1683045818413,1683045825705,2023-05-02 16:43:42.059000064,74843.67069189994
BTCUSDT,74879b2d-8839-47f0-a332-3090c52d62c0,Buy,0.555,28461.20,Limit,Trade,0.555,15651.5290278,28200.95,15795.966,28461.20,-143.18294703,21,10,1683046815460,1683046827114,2023-05-02 17:00:21.287000064,74700.48774486994
BTCUSDT,1100066a-2e04-4fc3-9c22-cca9d39144eb,Buy,0.074,28631.70,Limit,Trade,0.074,2086.87053705,28200.95,2118.7014,28631.10,-32.46901758,1,10,1683050968629,1683050968629,2023-05-02 18:09:28.628999936,74668.01872728993
BTCUSDT,20f56c45-09e3-4c0d-8662-1fec632edb45,Buy,2.000,28631.70,Limit,Trade,2.000,56401.90640677,28200.95,57262.2,28631.10,-877.541016,3,10,1683050968619,1683050968619,2023-05-02 18:09:28.619000064,73790.47771128993
BTCUSDT,e4aa2efd-94f3-49ad-9762-ebc7ef109119,Buy,0.106,28576.70,Limit,Trade,0.106,2989.30103956,28200.95,3028.8228,28573.80,-40.43344431,2,10,1683052332886,1683052332886,2023-05-02 18:32:12.886000128,73750.04426697994
BTCUSDT,ab4d41db-bb34-4b7f-a89d-87742579b9c7,Buy,2.000,28576.70,Limit,Trade,2.000,56401.9064068,28200.95,57153.4,28576.70,-746.979204,1,10,1683052330296,1683052332871,2023-05-02 18:32:11.583500032,73003.06506297993
BTCUSDT,9c292da9-bbac-4f09-b3c4-b436dc69821e,Buy,0.364,28664.70,Limit,Trade,0.364,10265.14696603,28200.95,10433.9508,28664.70,-167.98285577,1,10,1683053105834,1683053111177,2023-05-02 18:45:08.505499904,72835.08220720994
BTCUSDT,9852a1fb-1ece-4037-a551-69686e41622a,Buy,2.000,28721.10,Limit,Trade,2.000,56401.9064068,28200.95,57442.2,28721.10,-1035.78498001,2,10,1683053691740,1683053692144,2023-05-02 18:54:51.942000128,71799.29722719995
BTCUSDT,217a71a6-6346-4aa1-8852-7222514f9fcb,Buy,0.026,28721.10,Limit,Trade,0.026,733.22478328,28200.95,746.7096,28719.60,-13.70995359,2,10,1683053692159,1683053692159,2023-05-02 18:54:52.159000064,71785.58727360994
BTCUSDT,cb67f5f4-8f64-4eb2-9dfa-cb7964e95568,Buy,0.394,28776.80,Limit,Trade,0.394,11111.17556213,28200.95,11338.0592,28776.80,-225.99587999,2,10,1683055222788,1683055226498,2023-05-02 19:20:24.643000064,71559.59139361994
BTCUSDT,b360f53b-2ef6-496e-84b9-6f0777e2ef44,Buy,2.000,28806.80,Limit,Trade,2.000,56401.90640681,28200.95,57613.6,28806.80,-1207.18840801,1,10,1683056215837,1683056217243,2023-05-02 19:36:56.540000000,70352.40298560994
BTCUSDT,f8c31146-6dbb-4551-8bf8-0fb7d3edd8e7,Buy,1.399,28806.80,Limit,Trade,1.399,39453.13353153,28200.95,40298.6493,28805.32,-857.67783685,8,10,1683056217253,1683056217253,2023-05-02 19:36:57.252999936,69494.72514875994
BTCUSDT,3a6b7caf-9399-4556-a4f9-2adb5ec9d14b,Buy,2.000,28650.30,Limit,Trade,1.540,43429.46793328,28200.95,44117.92,28648.00,-701.74299278,1,10,1683060790373,1683060790373,2023-05-02 20:53:10.372999936,68792.98215597995
BTCUSDT,2df95ad3-5b3e-49cd-8292-01f6e8023f09,Sell,0.523,28400.30,Limit,Trade,0.523,14963.69369604,28611.27,14853.3569,28400.30,-111.24216859,1,10,1683079804583,1683079813247,2023-05-03 02:10:08.915000064,68681.73998738994
BTCUSDT,f9d04b03-b658-4ca8-aa0a-6a4f9b971083,Sell,0.540,28500.10,Limit,Trade,0.540,15443.96720403,28599.94,15390.054,28500.10,-55.19889363,1,10,1683088503320,1683088526901,2023-05-03 04:35:15.110500096,68626.54109375994
BTCUSDT,f7a55f1a-b673-4af7-bc3f-b9764b7a5494,Sell,0.128,28441.40,Limit,Trade,0.128,3660.79222614,28599.94,3640.576,28442.00,-21.90425233,1,10,1683094492766,1683094492767,2023-05-03 06:14:52.766500096,68604.63684142994
BTCUSDT,01b44f5f-e29f-4e52-87fd-f5f4c9141946,Sell,2.000,28441.40,Limit,Trade,2.000,57199.87853345,28599.94,56882.8,28441.40,-321.83799879,1,10,1683094483336,1683094492756,2023-05-03 06:14:48.046000128,68282.79884263994
BTCUSDT,16878239-2607-4fb4-bd00-26c73ffe29fe,Sell,0.565,28589.40,Limit,Trade,0.565,16158.96568565,28599.94,16153.011,28589.40,-7.30090698,9,10,1683095707384,1683095711150,2023-05-03 06:35:09.267000064,68275.49793565994
BTCUSDT,106fa112-3d59-4889-a86d-c55ead511384,Sell,2.000,28612.60,Limit,Trade,2.000,57199.87853346,28599.94,57225.2,28612.60,14.82801318,1,10,1683111190300,1683111217276,2023-05-03 10:53:23.788000000,68290.32594883993
BTCUSDT,5ac281f7-1b8e-4ccb-98b8-798592202d4e,Sell,0.091,28589.10,Limit,Trade,0.091,2602.59447327,28599.94,2601.6081,28589.10,-1.46378263,1,10,1683111278286,1683111292992,2023-05-03 10:54:45.639000064,68288.86216620993
BTCUSDT,b4ac44d2-171e-4bdc-9eb0-72cd7c39f02f,Sell,2.000,28481.30,Limit,Trade,2.000,57199.87853346,28599.94,56962.6,28481.30,-247.76673482,1,10,1683117309495,1683117311821,2023-05-03 12:35:10.657999872,68041.09543138993
BTCUSDT,1c36bd35-2021-43e5-b8a4-41b1ea0db626,Sell,0.022,28481.30,Limit,Trade,0.022,629.19866386,28599.94,626.6172,28482.60,-2.93494917,1,10,1683117311834,1683117311835,2023-05-03 12:35:11.834500096,68038.16048221993
BTCUSDT,02c74d7a-a4b2-4b79-9967-b2ee2fc64c46,Sell,0.315,28285.50,Limit,Trade,0.315,9008.98086902,28599.94,8909.9325,28285.50,-100.69902718,1,10,1683117904022,1683117908434,2023-05-03 12:45:06.228000000,67937.46145503993
BTCUSDT,270c1d8d-c58f-47f8-88d2-5ce3e7e720de,Sell,0.539,28278.80,Limit,Trade,0.035,999.96480214,28570.42,989.758,28278.80,-10.37642922,2,10,1683118821575,1683118827935,2023-05-03 13:00:24.755000064,67927.08502581992
BTCUSDT,56e4e760-72ca-44fd-9229-edf1d8c10dda,Sell,0.504,28272.60,Limit,Trade,0.504,14399.493151,28570.42,14249.3904,28272.60,-152.54531863,1,10,1683118848584,1683118853507,2023-05-03 13:00:51.045499904,67774.53970718992
BTCUSDT,d38ccd3c-71d0-4fc2-85ed-e027d9907a88,Sell,0.375,28251.40,Limit,Trade,0.375,10713.90859449,28570.42,10594.275,28251.40,-121.45082212,1,10,1683119104164,1683119137349,2023-05-03 13:05:20.756499968,67653.08888506993
BTCUSDT,b1a1fede-0e7b-4294-bdcc-993715395d02,Sell,0.685,28185.80,Limit,Trade,0.685,19570.73969927,28570.42,19307.273,28185.80,-266.78526969,1,10,1683119404402,1683119414585,2023-05-03 13:10:09.493499904,67386.30361537993
BTCUSDT,6c73c49c-4b53-4bfd-b3ca-26390918894c,Sell,2.000,28221.80,Limit,Trade,2.000,57045.03540782,28522.52,56443.6,28221.80,-610.20229978,1,10,1683119533620,1683119540274,2023-05-03 13:12:16.947000064,66776.10131559994
