symbol,orderId,side,qty,orderPrice,orderType,execType,closedSize,cumEntryValue,avgEntryPrice,cumExitValue,avgExitPrice,closedPnl,fillCount,leverage,createdTime,updatedTime,tradeTime,cumPnL
ETHUSDT,c4814046-00fc-4e49-8699-cfd81c2adee0,Sell,14.16,1966.82,Limit,Trade,14.16,27182.35862746,1919.66,27850.1712,1966.82,658.36560636,1,10,1683345753930,1683345753985,2023-05-06 04:02:33.957499904,56130.06458880999
ETHUSDT,73ce1fc3-5f96-4f9c-bc5c-fbe6ba1d8673,Sell,6.99,1971.41,Limit,Trade,6.99,13418.41008516,1919.66,13780.1559,1971.41,357.08173435,1,10,1683346518265,1683346518329,2023-05-06 04:15:18.296999936,56487.14632315999
ETHUSDT,2c54d002-b938-49ad-aeba-b3eae842ef77,Sell,8.95,1966.26,Limit,Trade,8.95,17180.93995168,1919.66,17598.027,1966.26,411.11607885,1,10,1683347405250,1683347430489,2023-05-06 04:30:17.869499904,56898.26240200999
ETHUSDT,83faceb6-0cb0-43d4-9728-0b2427b1a775,Sell,20.00,1965.92,Limit,Trade,20.00,38393.16190319,1919.66,39318.4,1965.92,911.89528424,4,10,1683348751414,1683348809382,2023-05-06 04:53:00.398000128,57810.15768624999
ETHUSDT,a0b40d35-0dc3-4de2-8061-c4046753e7c1,Sell,0.03,1965.92,Limit,Trade,0.03,57.58974285,1919.66,58.9809,1966.03,1.34873013,1,10,1683348809396,1683348809396,2023-05-06 04:53:29.396000000,57811.50641637999
ETHUSDT,a02aa2a8-5d29-4f2d-a16a-2790f8fa857e,Sell,19.40,1963.20,Limit,Trade,19.40,37241.3670461,1919.66,38086.08,1963.20,831.77148108,2,10,1683351131412,1683351208642,2023-05-06 05:32:50.027000064,58643.27789745999
ETHUSDT,f40867db-e6e3-478c-9ea1-f05a14cf0dd5,Sell,20.00,1961.41,Limit,Trade,20.00,38393.1619032,1919.66,39228.2,1961.41,821.69708823,1,10,1683353311593,1683353349880,2023-05-06 06:08:50.736499968,59464.974985689994
ETHUSDT,f7f34534-9359-485f-9984-906034191a26,Sell,1.54,1961.41,Limit,Trade,1.54,2956.27346654,1919.66,3021.249,1961.85,62.80018764,1,10,1683353349892,1683353349892,2023-05-06 06:09:09.892000000,59527.775173329996
ETHUSDT,cadd429a-06e7-4564-b357-97fc57a28950,Sell,5.78,1960.61,Limit,Trade,5.78,11095.62379002,1919.66,11332.3258,1960.61,232.84655098,1,10,1683354345541,1683354396607,2023-05-06 06:26:11.073999872,59760.621724309996
ETHUSDT,b66a56fa-fccb-4d25-a895-9cdb84cac913,Sell,12.01,1958.57,Limit,Trade,12.01,23055.09372287,1919.66,23522.4257,1958.57,459.32138365,1,10,1683354902138,1683354905082,2023-05-06 06:35:03.609999872,60219.943107959996
ETHUSDT,ddd22197-c35d-47b2-a4ec-6d4e1ca3bd03,Sell,20.00,1956.79,Limit,Trade,20.00,38393.16190319,1919.66,39135.8,1956.79,729.29893625,3,10,1683355006594,1683355007457,2023-05-06 06:36:47.025499904,60949.24204421
ETHUSDT,4dc3da9b-0ded-4e62-9026-72f5d310d8b0,Sell,0.08,1956.79,Limit,Trade,0.08,153.57264761,1919.66,156.5592,1956.99,2.87370294,1,10,1683355007469,1683355007470,2023-05-06 06:36:47.469499904,60952.11574715
ETHUSDT,aa1c9b12-a1fc-4591-b430-e8e7ec5f0083,Sell,20.00,1958.58,Limit,Trade,20.00,38393.1619032,1919.66,39171.6,1958.58,765.09822023,1,10,1683356059679,1683356075255,2023-05-06 06:54:27.467000064,61717.21396738
ETHUSDT,ceb24a6b-12a4-4701-8e3e-a5d3b03de0af,Sell,8.04,1958.58,Limit,Trade,8.04,15434.05108508,1919.66,15748.1088,1958.72,302.71078069,1,10,1683356075266,1683356075267,2023-05-06 06:54:35.266500096,62019.92474807
ETHUSDT,890a0429-bb37-42e1-8e1e-5a588e9b3f9f,Sell,8.76,1960.57,Limit,Trade,8.76,16816.2049136,1919.66,17174.5932,1960.57,352.54507181,1,10,1683356445714,1683356462888,2023-05-06 07:00:54.300999936,62372.469819879996
ETHUSDT,77f8f84d-434e-4f35-8e6d-36ec95ac455d,Sell,20.00,1960.81,Limit,Trade,20.00,38393.16190317,1919.66,39216.2,1960.81,809.69732827,14,10,1683356671636,1683356759134,2023-05-06 07:05:15.384999936,63182.167148149994
ETHUSDT,29029903-34a8-499e-8712-2d973893fad5,Sell,0.62,1960.81,Limit,Trade,0.62,1190.18801899,1919.66,1215.7766,1960.93,24.7130206,1,10,1683356759144,1683356759144,2023-05-06 07:05:59.144000000,63206.880168749994
ETHUSDT,91cc8b59-435e-4d5e-954e-0a12c7235629,Sell,9.16,1962.61,Limit,Trade,9.16,17584.06815167,1919.66,17977.5076,1962.61,387.32904656,1,10,1683357672778,1683357685190,2023-05-06 07:21:18.984000000,63594.209215309995
ETHUSDT,21fb626c-aae3-4520-a7bc-eee0c8c8d596,Sell,8.48,1959.43,Limit,Trade,8.48,16278.70064695,1919.66,16615.9664,1959.43,331.60950123,2,10,1683358620880,1683358628132,2023-05-06 07:37:04.505999872,63925.818716539994
ETHUSDT,9154446b-20bb-4fe7-b23c-d46834981f99,Sell,6.76,1930.82,Limit,Trade,6.76,12976.88872328,1919.66,13052.3432,1930.82,69.62576386,1,10,1683360303031,1683360304043,2023-05-06 08:05:03.536999936,63995.444480399994
ETHUSDT,dde38cc0-cf7a-47a9-9436-5b85a36259f7,Sell,8.51,1936.57,Limit,Trade,8.51,16336.29038981,1919.66,16480.2107,1936.57,136.58170633,1,10,1683360623919,1683360628561,2023-05-06 08:10:26.240000000,64132.02618672999
ETHUSDT,a92abd43-aeef-484f-aa7d-fb7f824c5300,Sell,20.00,1935.41,Limit,Trade,20.00,38393.16190321,1919.66,38708.2,1935.41,297.7915482,1,10,1683360710933,1683360713561,2023-05-06 08:11:52.247000064,64429.817734929995
ETHUSDT,47871e32-6641-48e3-b160-e2bf7f72aaa0,Sell,20.00,1935.44,Limit,Trade,20.00,38393.1619032,1919.66,38709.6,1935.48,284.48187223,2,10,1683360713599,1683360713600,2023-05-06 08:11:53.599500032,64714.29960715999
ETHUSDT,c3b9f794-f468-47af-8045-54ff53c6756f,Sell,6.13,1935.44,Limit,Trade,6.13,11767.50412333,1919.66,11865.5345,1935.65,88.235377,2,10,1683360713613,1683360713613,2023-05-06 08:11:53.612999936,64802.53498415999
ETHUSDT,7620d62a-2532-4936-a91d-fc601a35f4bd,Sell,19.82,1938.95,Limit,Trade,19.82,38047.62344608,1919.66,38429.989,1938.95,365.27282102,1,10,1683361833005,1683361843084,2023-05-06 08:30:38.044499968,65167.80780517999
ETHUSDT,e4f10631-6290-4f27-bba2-10ba5092fb39,Sell,19.29,1937.41,Limit,Trade,19.29,37030.20465563,1919.66,37372.6389,1937.41,325.79917668,3,10,1683362186030,1683362190820,2023-05-06 08:36:28.424999936,65493.606981859986
ETHUSDT,bf452c2d-66b6-4ed6-8f6b-6d1a46025d72,Sell,20.00,1941.32,Limit,Trade,20.00,38393.16190312,1919.66,38826.4,1941.32,415.98918438,28,10,1683362529079,1683362624076,2023-05-06 08:42:56.577499904,65909.59616624
ETHUSDT,477b2525-5c98-4efc-9fe1-970f79d2bac7,Sell,13.52,1941.32,Limit,Trade,13.52,25953.77744657,1919.66,26246.6464,1941.32,281.20868851,1,10,1683362624095,1683362627023,2023-05-06 08:43:45.559000064,66190.80485475
ETHUSDT,dacf142c-d8cd-4a12-950e-b76475875755,Sell,7.04,1941.25,Limit,Trade,7.04,13514.39298988,1919.66,13666.4,1941.25,145.93540283,13,10,1683362734112,1683362751108,2023-05-06 08:45:42.609999872,66336.74025758
ETHUSDT,bda9ceb0-6ee4-45e6-b0b9-36030bcca2c0,Sell,6.86,1934.61,Limit,Trade,6.86,13168.85453278,1919.66,13271.4246,1934.61,96.65461083,6,10,1683365719227,1683365720147,2023-05-06 09:35:19.687000064,66433.39486840999
ETHUSDT,f38ae2de-f77e-493d-a89f-acb13d0db284,Sell,16.04,1932.37,Limit,Trade,16.04,30791.31584639,1919.66,30995.2148,1932.37,190.06819684,1,10,1683367525307,1683367563288,2023-05-06 10:05:44.297499904,66623.46306524999
ETHUSDT,66600e4a-5e97-4aa8-98c8-4947553d4d5d,Sell,12.12,1928.44,Limit,Trade,12.12,23266.25611335,1919.66,23372.6928,1928.44,95.98696771,1,10,1683367805353,1683367805424,2023-05-06 10:10:05.388499968,66719.45003296
ETHUSDT,a1bb8529-d40b-49ae-ba92-394964b2a340,Sell,20.00,1921.74,Limit,Trade,20.00,38413.74058477,1920.69,38434.8,1921.74,5.23298329,4,10,1683368808353,1683368808622,2023-05-06 10:26:48.487500032,66724.68301625
ETHUSDT,bb3baf25-3567-412c-a249-a1dc7d78a1d7,Sell,1.34,1921.74,Limit,Trade,1.34,2573.72061918,1920.69,2575.3996,1921.94,-0.36004732,1,10,1683368808642,1683368808642,2023-05-06 10:26:48.641999872,66724.32296892999
ETHUSDT,143b100f-0535-463f-b6f7-bd7147cceefd,Sell,12.15,1924.53,Limit,Trade,12.15,23336.34740524,1920.69,23383.0395,1924.53,37.07685939,2,10,1683369004537,1683369011264,2023-05-06 10:30:07.900499968,66761.39982831999
ETHUSDT,614d98d3-4f5a-4caf-8d23-a0cf64a17eef,Sell,7.18,1926.33,Limit,Trade,7.18,13790.53286987,1920.69,13831.0494,1926.33,34.83418197,13,10,1683370585450,1683370630917,2023-05-06 10:56:48.183500032,66796.23401028999
ETHUSDT,1c94658a-c03d-4525-a0fe-a1d3651a2256,Sell,7.09,1926.51,Limit,Trade,7.09,13617.6710373,1920.69,13658.9559,1926.51,35.67371618,1,10,1683370820465,1683370890233,2023-05-06 11:00:55.348999936,66831.90772646999
ETHUSDT,a8164b44-06e7-4ca9-abc3-c5a6179fd31c,Sell,19.26,1927.00,Limit,Trade,19.26,36992.43218312,1920.69,37114.02,1927.00,106.34493675,4,10,1683372691464,1683372708706,2023-05-06 11:31:40.084999936,66938.25266321999
ETHUSDT,69ac0b4a-eeee-43b4-bf8a-35dfce03a409,Sell,9.20,1929.51,Limit,Trade,9.20,17670.32066892,1920.69,17751.492,1929.51,73.88974272,19,10,1683373549574,1683373575824,2023-05-06 11:46:02.699000064,67012.14240593999
ETHUSDT,ed259504-2482-4853-aad1-6b3c5858172f,Sell,11.62,1928.37,Limit,Trade,11.62,22318.38327976,1920.69,22407.6594,1928.37,80.07942245,3,10,1683374807706,1683374819240,2023-05-06 12:06:53.472999936,67092.22182838999
ETHUSDT,e066fb41-4907-46a2-9dca-4673cb5de202,Sell,20.00,1927.21,Limit,Trade,20.00,38413.74058478,1920.69,38544.2,1927.21,114.63079522,3,10,1683375154727,1683375156927,2023-05-06 12:12:35.827000064,67206.85262360999
ETHUSDT,9a270abb-e8bc-4b84-9917-91b167d43ed9,Sell,8.95,1927.21,Limit,Trade,8.95,17190.14891169,1920.69,17249.9615,1927.37,46.17426686,2,10,1683375156936,1683375156936,2023-05-06 12:12:36.936000000,67253.02689046999
ETHUSDT,6e371f2f-8910-4b54-af20-67ed6bd403ee,Sell,11.66,1920.37,Limit,Trade,11.66,22395.21076094,1920.69,22391.5142,1920.37,-12.92305132,1,10,1683376552787,1683376565750,2023-05-06 12:35:59.268499968,67240.10383914999
ETHUSDT,a83f7e17-723c-4ae4-a197-4110e7b08cb5,Sell,7.18,1906.46,Limit,Trade,7.18,13790.53286994,1920.69,13688.3828,1906.46,-107.82956482,1,10,1683376850812,1683376850820,2023-05-06 12:40:50.816000000,67132.27427432999
ETHUSDT,2f586bb4-164c-4286-9ac2-17f928c33c1c,Sell,20.00,1910.02,Limit,Trade,20.00,38413.74058479,1920.69,38200.4,1910.02,-229.16232879,5,10,1683377108831,1683377109148,2023-05-06 12:45:08.989499904,66903.11194553999
ETHUSDT,2edbc583-494c-40dd-86cc-2b38a8afbacc,Sell,6.66,1910.02,Limit,Trade,6.66,12791.77561473,1920.69,12722.7312,1910.32,-79.14773329,3,10,1683377109157,1683377109157,2023-05-06 12:45:09.156999936,66823.96421225
ETHUSDT,a166e792-53ed-43f8-8130-34dfe7f6abc6,Sell,7.07,1906.76,Limit,Trade,2.53,4859.33818395,1920.69,4824.1028,1906.76,-37.23666957,6,10,1683377737867,1683377749096,2023-05-06 12:55:43.481499904,66786.72754267999
ETHUSDT,fb784d19-cfb2-451c-b711-37532d362bf2,Sell,4.54,1905.94,Limit,Trade,4.54,8719.91911275,1920.69,8652.9676,1905.94,-70.54267818,1,10,1683377766879,1683377768749,2023-05-06 12:56:07.814000128,66716.18486449998
ETHUSDT,b6457f91-0fa7-45ed-bcc3-5f5c854b3431,Sell,20.00,1909.01,Limit,Trade,20.00,38413.74058482,1920.69,38180.2,1909.01,-249.36192487,2,10,1683378065906,1683378067137,2023-05-06 13:01:06.521499904,66466.82293962999
ETHUSDT,d806379f-2782-40da-8601-c8aab2d002d9,Sell,3.52,1909.01,Limit,Trade,3.52,6760.81834293,1920.69,6719.7152,1909.01,-43.88769878,1,10,1683378067150,1683378067158,2023-05-06 13:01:07.153999872,66422.93524084998
ETHUSDT,36c7ef7c-1756-45f6-8134-60391dc45aca,Sell,11.83,1907.76,Limit,Trade,11.83,22721.72755592,1920.69,22568.8008,1907.76,-162.28478281,3,10,1683378321923,1683378335695,2023-05-06 13:05:28.808999936,66260.65045803998
ETHUSDT,11f1fc02-b676-403f-871c-fdcbe10ca753,Sell,11.83,1905.01,Limit,Trade,11.83,22721.72755593,1920.69,22536.2683,1905.01,-194.81663219,1,10,1683378630963,1683378646822,2023-05-06 13:10:38.892499968,66065.83382584997
ETHUSDT,50be939e-2171-4446-91e4-5ef49f465575,Sell,12.19,1905.60,Limit,Trade,10.21,19610.21456857,1920.69,19456.176,1905.60,-162.11466637,1,10,1683378961988,1683378976345,2023-05-06 13:16:09.166500096,65903.71915947997
ETHUSDT,e754f8e2-0c27-4bfe-a267-031c690872ba,Buy,20.00,1874.80,Limit,Trade,20.00,37793.22638955,1889.66,37496,1874.80,295.72060502,3,10,1683382322140,1683382323486,2023-05-06 14:12:02.812999936,66199.43976449997
ETHUSDT,8400c59e-1d69-4e4d-a89e-0b0cf00c8843,Buy,17.26,1874.80,Limit,Trade,0.69,1303.86631045,1889.66,1293.5499,1874.71,9.77291316,2,10,1683382323503,1683382323504,2023-05-06 14:12:03.503500032,66209.21267765998
ETHUSDT,69f68dcb-dd7c-41bf-807c-177e515c7591,Sell,4.82,1876.02,Limit,Trade,4.82,9036.1022,1874.71,9042.4164,1876.02,2.51891079,1,10,1683382505891,1683382514434,2023-05-06 14:15:10.162500096,66211.73158844997
ETHUSDT,981c0013-f887-448e-a782-639ee81a5c84,Sell,4.82,1873.90,Limit,Trade,4.82,9036.1022,1874.71,9032.198,1873.90,-7.69928484,13,10,1683383138174,1683383149818,2023-05-06 14:25:43.996000000,66204.03230360997
ETHUSDT,3f420758-00be-4370-a293-ee621469c57d,Sell,4.80,1877.25,Limit,Trade,4.80,8998.608,1874.71,9010.8,1877.25,8.4123408,1,10,1683384605988,1683384609082,2023-05-06 14:50:07.535000064,66212.44464440997
ETHUSDT,8831eb81-4c68-47dc-b3c0-60a8f80b29bf,Sell,4.78,1875.81,Limit,Trade,2.13,3993.1323,1874.71,3995.4753,1875.81,0.66583757,2,10,1683386158319,1683386166410,2023-05-06 15:16:02.364499968,66213.11048197998
ETHUSDT,9daee305-8103-40d8-a3a6-19578d6f9132,Buy,20.00,1878.70,Limit,Trade,20.00,37575.20771063,1878.76,37574,1878.70,1.40008957,3,10,1683389793459,1683389832800,2023-05-06 16:16:53.129499904,66214.51057154998
ETHUSDT,1a745dde-8a57-4b3d-ae59-df5024eebe62,Buy,1.09,1878.71,Limit,Trade,1.09,2047.84882023,1878.76,2047.7939,1878.71,-0.71275701,1,10,1683389832812,1683389832812,2023-05-06 16:17:12.812000000,66213.79781453998
ETHUSDT,138e77f4-20ee-41d7-9055-96983b01f732,Buy,20.00,1893.98,Limit,Trade,20.00,37586.70678657,1879.34,37879.6,1893.98,-293.26550793,2,10,1683407517087,1683407520031,2023-05-06 21:11:58.559000064,65920.53230660998
ETHUSDT,14483d18-0bbf-4b4d-922b-d65b3355fc6d,Buy,4.91,1893.98,Limit,Trade,4.91,9227.5365161,1879.34,9299.4418,1893.98,-71.99668219,1,10,1683407520040,1683407520052,2023-05-06 21:12:00.046000128,65848.53562441998
ETHUSDT,5bde3794-90c8-4cad-8e28-80402495c7a1,Buy,20.00,1890.79,Limit,Trade,20.00,37586.70678658,1879.34,37815.8,1890.79,-229.46423193,1,10,1683410088202,1683410092343,2023-05-06 21:54:50.272499968,65619.07139248998
ETHUSDT,c69ff1a1-7b33-43a9-84a9-49a7f7d90b0e,Buy,1.94,1890.79,Limit,Trade,1.94,3645.91055829,1879.34,3668.1326,1890.79,-22.25803051,1,10,1683410092353,1683410092395,2023-05-06 21:54:52.374000128,65596.81336197998
ETHUSDT,44446340-f86a-495d-bb25-6015f5c89537,Buy,5.98,1893.05,Limit,Trade,5.98,11238.42532919,1879.34,11320.439,1893.05,-82.12487564,1,10,1683416484420,1683416525812,2023-05-06 23:41:45.116000000,65514.688486339975
ETHUSDT,54f142ea-20ea-467b-941e-ad4101eb7bc7,Buy,5.97,1897.19,Limit,Trade,5.97,11219.63197579,1879.34,11326.2243,1897.19,-106.19777982,2,10,1683420326530,1683420328670,2023-05-07 00:45:27.600000000,65408.49070651997
ETHUSDT,62e9ee7f-07fe-4ef8-a2e1-36625fa23e05,Buy,20.00,1891.54,Limit,Trade,16.11,30276.09231662,1879.34,30472.7094,1891.54,-195.55058796,1,10,1683428177272,1683428299104,2023-05-07 02:57:18.188000000,65212.94011855997
ETHUSDT,948ebb73-ce9f-46b3-9bce-f6038b1e99c5,Sell,20.00,1900.54,Limit,Trade,20.00,37816.21163254,1890.81,38010.8,1900.54,191.10928691,2,10,1683442785402,1683442795204,2023-05-07 06:59:50.303000064,65404.049405469974
ETHUSDT,05194dba-851c-41fb-b14f-746003631234,Sell,8.82,1900.54,Limit,Trade,8.82,16676.94932995,1890.81,16764.4386,1900.73,79.58447534,1,10,1683442795215,1683442795215,2023-05-07 06:59:55.215000064,65483.633880809975
